,helpful_votes,location_id,lang,review_id,review,review_subject,trip_type,travel_date,rating,location_name,province,place_id
2943,0,8786792,en,616451620,"These falls are better known by the spelling ""Haew Narok"" and you can find many more good ratings and experienced described under than name.  Falls are about a kilometer in from the parking area over an easy hike on good trails.  But to get a good view of the falls, you have to climb down very steep stairs.  At its best only in rainy season, and after big rains.  Don't bother in dry season, when the falls reduce to a trickle.",Better known as Haew Narok Waterfall!,Family,2018-09-30,5,Heo Narok Waterfall,Nakhon Nayok,P03002985
2944,0,8786792,en,611836364,"Quite a long steady drive not to difficult to find but lots of steps to get down as you start above the falls and walk along the river, you get wet on the lowest viewing platforms this time of year but kids enjoyed it",Rainy season visit,Family,2018-08-31,4,Heo Narok Waterfall,Nakhon Nayok,P03002985
2945,0,8786792,en,563450685,Heo Narok Waterfall is a wondrous place on the planet.  An easy walk to the falls is interesting in itself.  You can access it from several vantage points and there is plenty of area to sit and take in the slender.,Special place...,Couples,2018-01-31,5,Heo Narok Waterfall,Nakhon Nayok,P03002985
2946,0,6669479,en,755687557,There's a very nice vibe to this temple shrine. I love temples in a cave open to the air on one or more sides. Some of the statues are pretty amazing and there is a waterfall to cap it off. After visiting the cave continue on the trail to the temple above with a large statue of a slim Buddha.   So rescue your shoes that you had taken off like we didn't. We spent a very rewarding hour altogether. Make sure you take water for the walk  Good vibrations for both the believers and the nature lovers. ,Good vibrations,Couples,2020-05-31,4,Heo Sin Chai Cave,Nakhon Nayok,P03002985
2947,0,6669479,en,717860425,"Beautiful and quiet place. But it is a little bit hot in the cave. Water fall is beautiful, not much water here.",Good,Couples,2019-10-31,4,Heo Sin Chai Cave,Nakhon Nayok,P03002985
2948,2,6669479,en,610910778,"Those visitors who thought this hidden gem was more spectacular in the rainy season were absolutely correct. The entry to the cavern is by a narrow path and steps through a corridor between massive boulders and and beautiful water shower streaming down ferny cliffs. On the other side of the cavern up a long flight of steps is an array of religious figurines... Monks, hermits etc Don't miss it",Spectacular hidden Buddhist Sanctuary,Couples,2018-08-31,5,Heo Sin Chai Cave,Nakhon Nayok,P03002985
2949,0,6669479,en,560367842,"We were taken here by a hired driver after visiting Sam Phan Bok and Pha Taem national park, both well worth visiting.
Lovely temple using a natural cave instead of buildings. Very atmospheric. Must be fabulous when the waterfall is running. ",Magical,Couples,2018-02-28,5,Heo Sin Chai Cave,Nakhon Nayok,P03002985
2950,0,6669479,en,485144351,Easy to get to but go in a rainy season for the best photo opportunities​. Verdant foliage around a shallow cave with an overhanging waterfall.,Pleasant little hideout.,Couples,2017-05-31,4,Heo Sin Chai Cave,Nakhon Nayok,P03002985
2951,0,6407333,en,533106942,"Si Mahosot Ancient City is a collection of historic ruins.  The oval-shaped city was constructed in the Dvaravati Period (6th-13th centuries), and covers an area of nearly 280 acres.

Each year on 3rd Lunar month (Late of Feb or beginning of March), I have visited the Maka Puramee festival, make a merit and praying at following the Young Volunteer Guide to listen to the story of  Lord Buddha's Footprint,  Paying 50 baht for jump to tourist tram to see the remains of the city: moats, earthen walls, and many ancient Hindu and Buddhist temple sites.

coming here on Maka Puramee festival or Sat, Sun there are Young Guide to make a trip more interesting. 
 ",the,Business,2017-03-31,4,Lord Buddha's Footprints,Nakhon Nayok,P03001402
2952,0,6407333,en,489469961,"The main attraction here at this relatively unknown location is the recently discovered Lord Buddha's footprints, carved a long time ago in the rock. According to the sign, they are the oldest replica footprints in Thailand, indicating Buddhism came here approximately in the 14th century (see photo). The excavated footprints are protected by a roof, and there is a small shrine there to pray. The old city here in the area has an old ancient deep moat, and there should be many more ancient things buried here in the area yet waiting to be discovered. There is no fee for entry, and a small temple grounds are nearby. It was a little hard to find, as we asked around with many locals.  It ends up being about 3 kms south of the old city ruins with the moat. 
Location: N13° 51.823' E101° 25.430'","Worth to see if in the area, but hard to find.",Couples,2017-05-31,4,Lord Buddha's Footprints,Nakhon Nayok,P03001402
2953,1,10228764,en,851863254,"155 steps (not all the same depth) take you up a hill to 'Buddha's Footprint'. The display is a bit of a disappointment, but the view is awesome.",Great Views - Sad Footprint ,Couples,2022-08-31,3,Buddha’s Footprint Temple,Nakhon Nayok,P03001402
2954,0,10228764,en,828979247,"For some reason I assumed it was some sort of immortalized area on earth where the Buddha had stepped. After visiting, I’m still not sure what it was. No signs anywhere so good luck !",Not sure what it is …,Friends getaway,2022-02-28,3,Buddha’s Footprint Temple,Nakhon Nayok,P03001402
2955,1,10228764,en,736983899,"It was difficult to find this temple. Even though Google maps was telling me I'd arrived I wasn't convinced. This is a photo of what you'll see from the road. Park on the opposite side of the road. Take the concrete path just to the right of this sign. The path had branches and leaf litter across it, but step over it and wander through some trees, just past a dilapidated building are the stairs up to the temple.",Hope this makes it easier to find,NONE,2020-01-31,4,Buddha’s Footprint Temple,Nakhon Nayok,P03001402
2956,2,10228764,en,693373451,We found it really difficult to find this temple and to be quite honest we were disappointed with it when we got there.  Not worth going unless you really appreciate this kind of thing.  Shoulders have to be covered and suitable footwear needed for the walk up. It was stairs not a path so not suitable for buggies or people with limited mobility.,Difficult to find temple,Couples,2019-07-31,2,Buddha’s Footprint Temple,Nakhon Nayok,P03001402
2957,0,10228764,en,672484860,"Driving through Yasothon to Ubon we decided to take a detour & visit this stupa & temple. 
Well worth a visit & not at all busy we were the only 2 visitors during the whole hour we spent there.
The lady selling drinks at the shop within the grounds was lovely to us too! ",Off the beaten track! ,Couples,2019-05-31,4,Buddha’s Footprint Temple,Nakhon Nayok,P03001402
2958,0,6640792,en,893233091,"Nice national park in Chaiyaphum province, but you have to prepare your food by yourself. No restaurant over there. Camping is good, bath room is okay but no hot water.",Good,Friends getaway,2023-01-31,4,Sai Thong National Park,Nakhon Nayok,P01003921
2959,1,6640792,en,599428735,"Nice national park with great rock formations, nice views and of course the Siam tulips. This place is mainly visited by Thai. ",Nice flowers and great view,Family,2018-07-31,4,Sai Thong National Park,Nakhon Nayok,P01003921
2960,0,6640792,en,511680348,"This place is far from Muang Chaiyaphum district about 75 km so you must drive your own car for your destination. When you arrived at visitor center, you must change the car (there's fee) because it must pass the waterfall (I guess about 30-40 cm depth). When you arrive the real destination you must walk 2 km for the Siam tulip park. But beside of lane is fresh beautiful forest. And first you must visit Mor Hum Hod it's amazing cliff and make me scared too.",The beautiful Siam tulip park at here. With amazing cliff.,Couples,2017-07-31,4,Sai Thong National Park,Nakhon Nayok,P01003921
2961,0,8456617,en,873475529,A truly beautiful and peaceful place. Was here on 01.01.2023. Huge area. River views. Shady trees. Beautiful temples. Simple and clean landscaping. I had a peaceful walk here. One can easily spend more than an hour here. Not sure about the prayers though. Unclear on the closing/operating hours. I highly suggest this place which for some reason is underrated.,Beautiful & Peaceful,Couples,2023-01-31,4,Wat Thewa Sangkharam,Nakhon Sawan,P03008181
